Postcode,Postcode Status,LSOA Code,LSOA Name,Index of Multiple Deprivation Rank,Index of Multiple Deprivation Decile
B28 9QZ,Live,E01009035,Birmingham 108C E01009035,10744,4
B28 9RA,Live,E01009033,Birmingham 103F E01009033,2925,1
B28 9RB,Live,E01009033,Birmingham 103F E01009033,2925,1
B28 9RD,Live,E01009033,Birmingham 103F E01009033,2925,1
B28 9RE,Live,E01009033,Birmingham 103F E01009033,2925,1
B28 9RG,Live,E01009033,Birmingham 103F E01009033,2925,1
B28 9RH,Live,E01009033,Birmingham 103F E01009033,2925,1
B28 9RJ,Live,E01009033,Birmingham 103F E01009033,2925,1
B28 9RL,Live,E01009033,Birmingham 103F E01009033,2925,1
B28 9RN,Live,E01009033,Birmingham 103F E01009033,2925,1
B28 9RZ,Terminated,E01009033,Birmingham 103F E01009033,2925,1
B28 9WB,Terminated,E01009033,Birmingham 103F E01009033,2925,1
B28 9WE,Terminated,E01009033,Birmingham 103F E01009033,2925,1
B28 9WF,Terminated,E01009033,Birmingham 103F E01009033,2925,1
B28 9WL,Terminated,E01009033,Birmingham 103F E01009033,2925,1
B28 9WP,Terminated,E01009035,Birmingham 108C E01009035,10744,4
B28 9WR,Terminated,E01009033,Birmingham 103F E01009033,2925,1
B28 9WS,Terminated,E01009035,Birmingham 108C E01009035,10744,4
B28 9YQ,Terminated,E01009035,Birmingham 108C E01009035,10744,4
B28 9ZR,Terminated,E01009033,Birmingham 103F E01009033,2925,1
B28 9ZS,Terminated,E01009035,Birmingham 108C E01009035,10744,4
B28 9ZX,Terminated,E01009035,Birmingham 108C E01009035,10744,4
B28 9ZY,Terminated,E01009033,Birmingham 103F E01009033,2925,1
B29 4AA,Live,E01009294,Birmingham 099C E01009294,6846,3
B29 4AB,Live,E01009294,Birmingham 099C E01009294,6846,3
B29 4AD,Live,E01009294,Birmingham 099C E01009294,6846,3
B29 4AE,Live,E01009294,Birmingham 099C E01009294,6846,3
B29 4AF,Terminated,E01009294,Birmingham 099C E01009294,6846,3
B29 4AG,Live,E01009294,Birmingham 099C E01009294,6846,3
B29 4AH,Live,E01009294,Birmingham 099C E01009294,6846,3
B29 4AJ,Live,E01009294,Birmingham 099C E01009294,6846,3
B29 4AL,Live,E01009294,Birmingham 099C E01009294,6846,3
B29 4AN,Live,E01009294,Birmingham 099C E01009294,6846,3
B29 4AP,Live,E01009294,Birmingham 099C E01009294,6846,3
B29 4AQ,Terminated,E01009284,Birmingham 096A E01009284,13406,5
B29 4AR,Live,E01009294,Birmingham 099C E01009294,6846,3
B29 4AS,Live,E01009294,Birmingham 099C E01009294,6846,3
B29 4AT,Live,E01009294,Birmingham 099C E01009294,6846,3
B29 4AU,Live,E01009294,Birmingham 099C E01009294,6846,3
B29 4AW,Live,E01009294,Birmingham 099C E01009294,6846,3
B29 4AX,Live,E01009294,Birmingham 099C E01009294,6846,3
B29 4AY,Live,E01009294,Birmingham 099C E01009294,6846,3
B29 4AZ,Terminated,E01009506,Birmingham 109E E01009506,22436,7
B29 4BA,Terminated,E01009504,Birmingham 109D E01009504,12352,4
B29 4BB,Terminated,E01009284,Birmingham 096A E01009284,13406,5
B29 4BD,Terminated,E01009504,Birmingham 109D E01009504,12352,4
B29 4BE,Live,E01009294,Birmingham 099C E01009294,6846,3
B29 4BF,Live,E01009494,Birmingham 109A E01009494,1123,1
B29 4BG,Live,E01009294,Birmingham 099C E01009294,6846,3
B29 4BH,Live,E01009294,Birmingham 099C E01009294,6846,3
B29 4BJ,Live,E01009504,Birmingham 109D E01009504,12352,4
B29 4BL,Live,E01009294,Birmingham 099C E01009294,6846,3
B29 4BN,Live,E01009294,Birmingham 099C E01009294,6846,3
B29 4BP,Live,E01009294,Birmingham 099C E01009294,6846,3
B29 4BQ,Live,E01009294,Birmingham 099C E01009294,6846,3
B29 4BS,Live,E01009504,Birmingham 109D E01009504,12352,4
B29 4BT,Live,E01009504,Birmingham 109D E01009504,12352,4
B29 4BU,Live,E01009504,Birmingham 109D E01009504,12352,4
B29 4BW,Live,E01009494,Birmingham 109A E01009494,1123,1
B29 4BX,Live,E01009504,Birmingham 109D E01009504,12352,4
B29 4BY,Live,E01009504,Birmingham 109D E01009504,12352,4
B29 4BZ,Terminated,E01009506,Birmingham 109E E01009506,22436,7
B29 4DA,Live,E01009504,Birmingham 109D E01009504,12352,4
B29 4DB,Live,E01009504,Birmingham 109D E01009504,12352,4
B29 4DD,Live,E01009504,Birmingham 109D E01009504,12352,4
B29 4DE,Live,E01009504,Birmingham 109D E01009504,12352,4
B29 4DF,Live,E01009494,Birmingham 109A E01009494,1123,1
B29 4DG,Live,E01009504,Birmingham 109D E01009504,12352,4
B29 4DH,Live,E01009494,Birmingham 109A E01009494,1123,1
B29 4DJ,Live,E01009494,Birmingham 109A E01009494,1123,1
B29 4DL,Live,E01009494,Birmingham 109A E01009494,1123,1
B29 4DN,Live,E01009505,Birmingham 101E E01009505,3135,1
B29 4DP,Live,E01009504,Birmingham 109D E01009504,12352,4
B29 4DQ,Terminated,E01009506,Birmingham 109E E01009506,22436,7
B29 4DR,Live,E01009506,Birmingham 109E E01009506,22436,7
B29 4DS,Live,E01009494,Birmingham 109A E01009494,1123,1
B29 4DT,Live,E01009505,Birmingham 101E E01009505,3135,1
B29 4DU,Live,E01009506,Birmingham 109E E01009506,22436,7
B29 4DW,Terminated,E01009284,Birmingham 096A E01009284,13406,5
B29 4DX,Live,E01009506,Birmingham 109E E01009506,22436,7
B29 4DY,Live,E01009494,Birmingham 109A E01009494,1123,1
B29 4DZ,Live,E01009494,Birmingham 109A E01009494,1123,1
B29 4EA,Live,E01009494,Birmingham 109A E01009494,1123,1
B29 4EB,Live,E01009494,Birmingham 109A E01009494,1123,1
B29 4ED,Live,E01009505,Birmingham 101E E01009505,3135,1
B29 4EE,Live,E01009505,Birmingham 101E E01009505,3135,1
B29 4EF,Live,E01009505,Birmingham 101E E01009505,3135,1
B29 4EG,Live,E01009505,Birmingham 101E E01009505,3135,1
B29 4EH,Live,E01009505,Birmingham 101E E01009505,3135,1
B29 4EJ,Live,E01009505,Birmingham 101E E01009505,3135,1
B29 4EL,Live,E01009494,Birmingham 109A E01009494,1123,1
B29 4EN,Live,E01009494,Birmingham 109A E01009494,1123,1
B29 4EP,Live,E01009505,Birmingham 101E E01009505,3135,1
B29 4EQ,Live,E01009494,Birmingham 109A E01009494,1123,1
B29 4ER,Live,E01009496,Birmingham 109B E01009496,15744,5
B29 4ES,Live,E01009505,Birmingham 101E E01009505,3135,1
B29 4ET,Live,E01009494,Birmingham 109A E01009494,1123,1
B29 4EU,Live,E01009494,Birmingham 109A E01009494,1123,1
B29 4EW,Live,E01009494,Birmingham 109A E01009494,1123,1
B29 4HA,Live,E01009505,Birmingham 101E E01009505,3135,1
B29 4HB,Live,E01009505,Birmingham 101E E01009505,3135,1
B29 4HD,Live,E01009505,Birmingham 101E E01009505,3135,1
B29 4HE,Live,E01009495,Birmingham 106E E01009495,1909,1
B29 4HH,Live,E01009494,Birmingham 109A E01009494,1123,1
B29 4HJ,Live,E01009494,Birmingham 109A E01009494,1123,1
B29 4HL,Live,E01009494,Birmingham 109A E01009494,1123,1
B29 4HN,Live,E01009496,Birmingham 109B E01009496,15744,5
B29 4HP,Terminated,E01009494,Birmingham 109A E01009494,1123,1
B29 4HQ,Live,E01009505,Birmingham 101E E01009505,3135,1
B29 4HR,Live,E01009494,Birmingham 109A E01009494,1123,1
B29 4HS,Live,E01009494,Birmingham 109A E01009494,1123,1
B29 4HT,Live,E01009494,Birmingham 109A E01009494,1123,1
B29 4HU,Live,E01009494,Birmingham 109A E01009494,1123,1
B29 4HW,Live,E01009505,Birmingham 101E E01009505,3135,1
B29 4HX,Live,E01009494,Birmingham 109A E01009494,1123,1
B29 4HY,Terminated,E01009496,Birmingham 109B E01009496,15744,5
B29 4HZ,Live,E01009496,Birmingham 109B E01009496,15744,5
B29 4JA,Terminated,E01009496,Birmingham 109B E01009496,15744,5
B29 4JD,Live,E01009496,Birmingham 109B E01009496,15744,5
B29 4JE,Live,E01009496,Birmingham 109B E01009496,15744,5
B29 4JG,Terminated,E01009496,Birmingham 109B E01009496,15744,5
B29 4JH,Live,E01009496,Birmingham 109B E01009496,15744,5
B29 4JJ,Live,E01009496,Birmingham 109B E01009496,15744,5
B29 4JP,Terminated,E01009493,Birmingham 113D E01009493,975,1
B29 4JR,Live,E01009504,Birmingham 109D E01009504,12352,4
B29 4JS,Live,E01009504,Birmingham 109D E01009504,12352,4
B29 4JT,Live,E01009504,Birmingham 109D E01009504,12352,4
B29 4JU,Live,E01009504,Birmingham 109D E01009504,12352,4
B29 4JX,Live,E01009506,Birmingham 109E E01009506,22436,7
B29 4JY,Live,E01009506,Birmingham 109E E01009506,22436,7
B29 4LA,Live,E01009506,Birmingham 109E E01009506,22436,7
B29 4LB,Live,E01009506,Birmingham 109E E01009506,22436,7
B29 4LD,Terminated,E01009506,Birmingham 109E E01009506,22436,7
B29 4LE,Live,E01009506,Birmingham 109E E01009506,22436,7
B29 4LF,Terminated,E01009284,Birmingham 096A E01009284,13406,5
B29 4LG,Live,E01009506,Birmingham 109E E01009506,22436,7
B29 4LH,Live,E01009506,Birmingham 109E E01009506,22436,7
B29 4LL,Terminated,E01009284,Birmingham 096A E01009284,13406,5
B29 4LN,Live,E01009506,Birmingham 109E E01009506,22436,7
B29 4LP,Live,E01009506,Birmingham 109E E01009506,22436,7
B29 4LQ,Live,E01009506,Birmingham 109E E01009506,22436,7
B29 4LR,Live,E01009506,Birmingham 109E E01009506,22436,7
B29 4LS,Live,E01009506,Birmingham 109E E01009506,22436,7
B29 4LT,Live,E01009506,Birmingham 109E E01009506,22436,7
B29 4LU,Live,E01009506,Birmingham 109E E01009506,22436,7
B29 4LW,Live,E01009506,Birmingham 109E E01009506,22436,7
B29 4LX,Live,E01009506,Birmingham 109E E01009506,22436,7
B29 4LY,Live,E01009506,Birmingham 109E E01009506,22436,7
B29 4NA,Terminated,E01009506,Birmingham 109E E01009506,22436,7
B29 4NB,Terminated,E01009504,Birmingham 109D E01009504,12352,4
B29 4ND,Terminated,E01009504,Birmingham 109D E01009504,12352,4
B29 4NE,Live,E01009504,Birmingham 109D E01009504,12352,4
B29 4NG,Live,E01009504,Birmingham 109D E01009504,12352,4
B29 4NH,Live,E01009504,Birmingham 109D E01009504,12352,4
B29 4NJ,Live,E01009506,Birmingham 109E E01009506,22436,7
B29 4NL,Live,E01009504,Birmingham 109D E01009504,12352,4
B29 4NN,Live,E01009506,Birmingham 109E E01009506,22436,7
B29 4NP,Live,E01009506,Birmingham 109E E01009506,22436,7
B29 4NQ,Live,E01009504,Birmingham 109D E01009504,12352,4
B29 4NR,Live,E01009504,Birmingham 109D E01009504,12352,4
B29 4NS,Live,E01009493,Birmingham 113D E01009493,975,1
B29 4NT,Live,E01009493,Birmingham 113D E01009493,975,1
B29 4NU,Live,E01009493,Birmingham 113D E01009493,975,1
B29 4NW,Live,E01009506,Birmingham 109E E01009506,22436,7
B29 4NX,Terminated,E01009284,Birmingham 096A E01009284,13406,5
B29 4NZ,Live,E01009493,Birmingham 113D E01009493,975,1
B29 4PA,Live,E01009493,Birmingham 113D E01009493,975,1
B29 4PB,Terminated,E01009506,Birmingham 109E E01009506,22436,7
B29 4PD,Terminated,E01009284,Birmingham 096A E01009284,13406,5
B29 4PF,Terminated,E01009506,Birmingham 109E E01009506,22436,7
B29 4PG,Live,E01009493,Birmingham 113D E01009493,975,1
B29 4PH,Live,E01009493,Birmingham 113D E01009493,975,1
B29 4PJ,Live,E01009493,Birmingham 113D E01009493,975,1
B29 4PL,Live,E01009493,Birmingham 113D E01009493,975,1
B29 4PN,Live,E01009493,Birmingham 113D E01009493,975,1
B29 4PP,Live,E01009493,Birmingham 113D E01009493,975,1
B29 4PQ,Live,E01009493,Birmingham 113D E01009493,975,1
B29 4PR,Live,E01009493,Birmingham 113D E01009493,975,1
B29 4PS,Live,E01009493,Birmingham 113D E01009493,975,1
B29 4PT,Live,E01009493,Birmingham 113D E01009493,975,1
B29 4PU,Live,E01009493,Birmingham 113D E01009493,975,1
B29 4PW,Live,E01009493,Birmingham 113D E01009493,975,1
B29 4PX,Live,E01009493,Birmingham 113D E01009493,975,1
B29 4PY,Live,E01009493,Birmingham 113D E01009493,975,1
B29 4PZ,Live,E01009493,Birmingham 113D E01009493,975,1
B29 4QA,Terminated,E01009496,Birmingham 109B E01009496,15744,5
B29 4QD,Terminated,E01009496,Birmingham 109B E01009496,15744,5
B29 4QE,Live,E01009496,Birmingham 109B E01009496,15744,5
B29 4QF,Live,E01009496,Birmingham 109B E01009496,15744,5
B29 4QL,Terminated,E01009494,Birmingham 109A E01009494,1123,1
B29 4QN,Live,E01009494,Birmingham 109A E01009494,1123,1
B29 4QP,Live,E01009494,Birmingham 109A E01009494,1123,1
B29 4QQ,Terminated,E01009506,Birmingham 109E E01009506,22436,7
B29 4QR,Live,E01009494,Birmingham 109A E01009494,1123,1
B29 4QS,Live,E01009494,Birmingham 109A E01009494,1123,1
B29 4QT,Live,E01009494,Birmingham 109A E01009494,1123,1
B29 4QU,Live,E01009494,Birmingham 109A E01009494,1123,1
B29 4QX,Live,E01009494,Birmingham 109A E01009494,1123,1
B29 4QY,Live,E01009506,Birmingham 109E E01009506,22436,7
B29 4QZ,Live,E01009506,Birmingham 109E E01009506,22436,7
B29 4RA,Live,E01009506,Birmingham 109E E01009506,22436,7
B29 4RB,Live,E01009506,Birmingham 109E E01009506,22436,7
B29 4RD,Live,E01009506,Birmingham 109E E01009506,22436,7
B29 4RE,Live,E01009506,Birmingham 109E E01009506,22436,7
B29 4RF,Terminated,E01009494,Birmingham 109A E01009494,1123,1
B29 4RG,Live,E01009494,Birmingham 109A E01009494,1123,1
B29 4RH,Terminated,E01009506,Birmingham 109E E01009506,22436,7
B29 4RL,Terminated,E01009284,Birmingham 096A E01009284,13406,5
B29 4RQ,Terminated,E01009494,Birmingham 109A E01009494,1123,1
B29 4WA,Terminated,E01009284,Birmingham 096A E01009284,13406,5
B29 4WF,Terminated,E01009284,Birmingham 096A E01009284,13406,5
B29 4WH,Terminated,E01009284,Birmingham 096A E01009284,13406,5
B29 4WQ,Terminated,E01009284,Birmingham 096A E01009284,13406,5
B29 4WU,Terminated,E01009284,Birmingham 096A E01009284,13406,5
B29 4YR,Terminated,E01009284,Birmingham 096A E01009284,13406,5
B29 5AA,Live,E01009294,Birmingham 099C E01009294,6846,3
B29 5AB,Terminated,E01009294,Birmingham 099C E01009294,6846,3
B29 5AD,Terminated,E01009501,Birmingham 101B E01009501,2256,1
B29 5AG,Live,E01009294,Birmingham 099C E01009294,6846,3
B29 5AH,Live,E01009294,Birmingham 099C E01009294,6846,3
B29 5AJ,Live,E01009294,Birmingham 099C E01009294,6846,3
B29 5AL,Live,E01009294,Birmingham 099C E01009294,6846,3
B29 5AP,Live,E01009294,Birmingham 099C E01009294,6846,3
B29 5AQ,Live,E01009294,Birmingham 099C E01009294,6846,3
B29 5AR,Live,E01009294,Birmingham 099C E01009294,6846,3
B29 5AT,Live,E01009294,Birmingham 099C E01009294,6846,3
B29 5AU,Live,E01009294,Birmingham 099C E01009294,6846,3
B29 5AX,Live,E01009294,Birmingham 099C E01009294,6846,3
B29 5AY,Live,E01009294,Birmingham 099C E01009294,6846,3
B29 5BA,Live,E01009504,Birmingham 109D E01009504,12352,4
B29 5BB,Live,E01009504,Birmingham 109D E01009504,12352,4
B29 5BD,Live,E01009504,Birmingham 109D E01009504,12352,4
B29 5BE,Live,E01009505,Birmingham 101E E01009505,3135,1
B29 5BG,Live,E01009505,Birmingham 101E E01009505,3135,1
B29 5BH,Live,E01009505,Birmingham 101E E01009505,3135,1
B29 5BJ,Live,E01009504,Birmingham 109D E01009504,12352,4
B29 5BL,Live,E01009504,Birmingham 109D E01009504,12352,4
B29 5BN,Live,E01009504,Birmingham 109D E01009504,12352,4
B29 5BP,Live,E01009504,Birmingham 109D E01009504,12352,4
B29 5BQ,Live,E01009505,Birmingham 101E E01009505,3135,1
B29 5BS,Live,E01009504,Birmingham 109D E01009504,12352,4
B29 5BT,Live,E01009504,Birmingham 109D E01009504,12352,4
B29 5BU,Live,E01009504,Birmingham 109D E01009504,12352,4
B29 5BW,Live,E01009505,Birmingham 101E E01009505,3135,1
B29 5BX,Live,E01009284,Birmingham 096A E01009284,13406,5
B29 5BY,Terminated,E01009284,Birmingham 096A E01009284,13406,5
B29 5BZ,Live,E01009294,Birmingham 099C E01009294,6846,3
B29 5DA,Terminated,E01009506,Birmingham 109E E01009506,22436,7
B29 5DB,Live,E01009503,Birmingham 101D E01009503,2125,1
B29 5DD,Live,E01009503,Birmingham 101D E01009503,2125,1
B29 5DE,Live,E01009503,Birmingham 101D E01009503,2125,1
B29 5DG,Live,E01009503,Birmingham 101D E01009503,2125,1
B29 5DH,Live,E01009503,Birmingham 101D E01009503,2125,1
B29 5DJ,Live,E01009505,Birmingham 101E E01009505,3135,1
B29 5DL,Live,E01009505,Birmingham 101E E01009505,3135,1
B29 5DN,Live,E01009501,Birmingham 101B E01009501,2256,1
B29 5DP,Live,E01009501,Birmingham 101B E01009501,2256,1
B29 5DR,Live,E01009505,Birmingham 101E E01009505,3135,1
B29 5DS,Live,E01009505,Birmingham 101E E01009505,3135,1
B29 5DT,Live,E01009505,Birmingham 101E E01009505,3135,1
B29 5DU,Live,E01009503,Birmingham 101D E01009503,2125,1
B29 5DW,Live,E01009501,Birmingham 101B E01009501,2256,1
B29 5DX,Live,E01009503,Birmingham 101D E01009503,2125,1
B29 5DY,Live,E01009503,Birmingham 101D E01009503,2125,1
B29 5EA,Live,E01009504,Birmingham 109D E01009504,12352,4
B29 5EB,Live,E01009504,Birmingham 109D E01009504,12352,4
B29 5ED,Live,E01009504,Birmingham 109D E01009504,12352,4
B29 5EE,Live,E01009504,Birmingham 109D E01009504,12352,4
B29 5EF,Terminated,E01009501,Birmingham 101B E01009501,2256,1
B29 5EG,Live,E01009503,Birmingham 101D E01009503,2125,1
B29 5EH,Live,E01009503,Birmingham 101D E01009503,2125,1
B29 5EJ,Live,E01009503,Birmingham 101D E01009503,2125,1
B29 5EL,Live,E01009503,Birmingham 101D E01009503,2125,1
B29 5EN,Live,E01009503,Birmingham 101D E01009503,2125,1
B29 5EP,Live,E01009503,Birmingham 101D E01009503,2125,1
B29 5EQ,Live,E01009503,Birmingham 101D E01009503,2125,1
B29 5ER,Live,E01009505,Birmingham 101E E01009505,3135,1
B29 5ES,Live,E01009505,Birmingham 101E E01009505,3135,1
B29 5HA,Live,E01009294,Birmingham 099C E01009294,6846,3
B29 5HB,Live,E01009294,Birmingham 099C E01009294,6846,3
B29 5HD,Live,E01009294,Birmingham 099C E01009294,6846,3
B29 5HE,Live,E01009294,Birmingham 099C E01009294,6846,3
B29 5HF,Live,E01009503,Birmingham 101D E01009503,2125,1
B29 5HG,Live,E01009503,Birmingham 101D E01009503,2125,1
B29 5HH,Live,E01009503,Birmingham 101D E01009503,2125,1
B29 5HJ,Live,E01009503,Birmingham 101D E01009503,2125,1
B29 5HL,Live,E01009503,Birmingham 101D E01009503,2125,1
B29 5HN,Live,E01009503,Birmingham 101D E01009503,2125,1
B29 5HP,Live,E01009503,Birmingham 101D E01009503,2125,1
B29 5HQ,Live,E01009503,Birmingham 101D E01009503,2125,1
B29 5HR,Live,E01009501,Birmingham 101B E01009501,2256,1
B29 5HS,Live,E01009501,Birmingham 101B E01009501,2256,1
B29 5HT,Live,E01009501,Birmingham 101B E01009501,2256,1
B29 5HU,Live,E01009291,Birmingham 095D E01009291,4044,2
B29 5HW,Live,E01009294,Birmingham 099C E01009294,6846,3
B29 5HX,Live,E01009291,Birmingham 095D E01009291,4044,2
B29 5HY,Live,E01009500,Birmingham 095E E01009500,586,1
B29 5HZ,Live,E01009291,Birmingham 095D E01009291,4044,2
B29 5JA,Live,E01009291,Birmingham 095D E01009291,4044,2
B29 5JB,Live,E01009291,Birmingham 095D E01009291,4044,2
B29 5JD,Live,E01009291,Birmingham 095D E01009291,4044,2
B29 5JE,Live,E01009291,Birmingham 095D E01009291,4044,2
B29 5JF,Live,E01009294,Birmingham 099C E01009294,6846,3
B29 5JG,Live,E01009291,Birmingham 095D E01009291,4044,2
B29 5JH,Live,E01009291,Birmingham 095D E01009291,4044,2
B29 5JJ,Live,E01009291,Birmingham 095D E01009291,4044,2
B29 5JL,Live,E01009291,Birmingham 095D E01009291,4044,2
B29 5JN,Live,E01009291,Birmingham 095D E01009291,4044,2
B29 5JP,Live,E01009291,Birmingham 095D E01009291,4044,2
B29 5JQ,Live,E01009294,Birmingham 099C E01009294,6846,3
B29 5JR,Live,E01009291,Birmingham 095D E01009291,4044,2
